,year,sido,gugun,keyword,category,name,address,center
4601,2020,경상남도,김해시,어린이,소아 치과의사,장유어린이치과(코아상가),장유면 능동로 157,"['35.237399917873', '128.85813871593']"
4602,2020,경상남도,김해시,어린이,치과의사,율하어린이치과의원,경남 김해시 유하동 1351-1,"['35.237399917873', '128.85813871593']"
4603,2020,경상남도,김해시,어린이,어린이집,화인짱어린이짐,삼방동 692,"['35.237399917873', '128.85813871593']"
4604,2020,경상남도,김해시,어린이,공원,부영어린이공원,북부동 김해대로 1864,"['35.237399917873', '128.85813871593']"
4605,2020,경상남도,김해시,어린이,공원,아이뜰어린이공원,외동 675-16,"['35.237399917873', '128.85813871593']"
4606,2020,경상남도,김해시,어린이,공원,병아리어린이공원,북부동 533-6,"['35.237399917873', '128.85813871593']"
4607,2020,경상남도,김해시,어린이,서점,브레인스토리 어린이전문서점,,"['35.237399917873', '128.85813871593']"
4608,2020,경상남도,김해시,어린이,공원,우암어린이공원,내동,"['35.237399917873', '128.85813871593']"
4609,2020,경상남도,김해시,어린이,입시준비학원,어린이 철학교육 연구소(김해센터),내동,"['35.237399917873', '128.85813871593']"
4610,2020,경상남도,김해시,어린이,공원,무지어린이공원,북부동 삼계중앙로6번길 21-23,"['35.237399917873', '128.85813871593']"
4611,2020,경상남도,김해시,어린이,공원,등불어린이공원,북부동 1498-8,"['35.237399917873', '128.85813871593']"
4612,2020,경상남도,김해시,어린이,치과의사,김해튼튼어린이치과의원,삼계동,"['35.237399917873', '128.85813871593']"
4613,2020,경상남도,김해시,어린이,사진사,김해어린이포토타운,내동,"['35.237399917873', '128.85813871593']"
4614,2020,경상남도,김해시,어린이,사립학교,어린이철학교육연구소.말앤글사고력논술학원,내동,"['35.237399917873', '128.85813871593']"
4615,2020,경상남도,김해시,어린이,공원,대교어린이공원,구산동 1063-6,"['35.237399917873', '128.85813871593']"
4616,2020,경상남도,김해시,어린이,문화센터,어린이영상문화관,내동 1131,"['35.237399917873', '128.85813871593']"
4617,2020,경상남도,김해시,어린이,공원,어린이대공원그린파트휴게실,삼정동 645-4,"['35.237399917873', '128.85813871593']"
4618,2020,경상남도,김해시,어린이,어린이 놀이시설,드림팡팡,장유면 삼문리 31-3,"['35.237399917873', '128.85813871593']"
4619,2020,경상남도,김해시,어린이,협회 또는 조직,(사단)한국어린이전도협회 김해지회,외동 1248-11,"['35.237399917873', '128.85813871593']"
4620,2020,경상남도,사천시,어린이,버스 정류장,움지기어린이집앞,,"['34.929487148014', '128.070478237981']"
4621,2020,경상남도,사천시,어린이,공원,향촌2어린이공원,향촌동 919-4,"['34.929487148014', '128.070478237981']"
4622,2020,경상남도,사천시,어린이,공원,벌리3 어린이공원,벌룡동 244,"['34.929487148014', '128.070478237981']"
4623,2020,경상남도,사천시,어린이,도서관,파랑새어린이도서관,벌리동 120-8,"['34.929487148014', '128.070478237981']"
4624,2020,경상남도,사천시,어린이,병설유치원,문선초등학교병설유치원,벌리동 481-2,"['34.929487148014', '128.070478237981']"
4625,2020,경상남도,사천시,어린이,도서관,사천시어린이도서관,사남면 월성리 491,"['34.929487148014', '128.070478237981']"
4626,2020,경상남도,사천시,어린이,박물관,사단법인진주어린이박물관,망경동 218-3번지 진주시 경상남도 KR,"['34.929487148014', '128.070478237981']"
4627,2020,경상남도,사천시,어린이,어린이 놀이시설,동대만갯벌체험장,창선면 동대리 482-8,"['34.929487148014', '128.070478237981']"
4628,2020,경상남도,사천시,어린이,아동 도서관,진주시립어린이전문도서관,평거동 평거로 46,"['34.929487148014', '128.070478237981']"
4629,2020,경상남도,사천시,어린이,공원,범골이야기어린이공원,가호동 604,"['34.929487148014', '128.070478237981']"
4630,2020,경상남도,사천시,어린이,공원,가호2 어린이공원,가좌동 1438-7,"['34.929487148014', '128.070478237981']"
4631,2020,경상남도,사천시,어린이,버스 정류장,어린이교통공원,,"['34.929487148014', '128.070478237981']"
4632,2020,경상남도,사천시,어린이,,어린이교통공원내편의매점,평거동 695-168번지 어린이교통공원 진주시 경상남도 KR,"['34.929487148014', '128.070478237981']"
4633,2020,경상남도,사천시,어린이,공원,진주시어린이교통청소년모험공원,삼계로 531,"['34.929487148014', '128.070478237981']"
4634,2020,경상남도,사천시,어린이,공원,가호8어린이공원,가호동 619-8,"['34.929487148014', '128.070478237981']"
4635,2020,경상남도,사천시,어린이,어학원,ECC어린이영어교실,평거동 193-3,"['34.929487148014', '128.070478237981']"
4636,2020,경상남도,사천시,어린이,아동 도서관,어린이도서관,문산읍 소문리 779,"['34.929487148014', '128.070478237981']"
4637,2020,경상남도,사천시,어린이,아동 도서관,진주시립비봉어린이도서관,옥봉동 향교로 86,"['34.929487148014', '128.070478237981']"
4638,2020,경상남도,사천시,어린이,,(사단)어린이도서연구회,가좌동 1935-3,"['34.929487148014', '128.070478237981']"
4639,2020,경상남도,사천시,어린이,,어린이재단 경남서부지역본부,주약동,"['34.929487148014', '128.070478237981']"
4640,2020,경상남도,양산시,어린이,소아 치과의사,노바어린이치과,양산역로 71 KR,"['35.343999744494', '129.036814257373']"
4641,2020,경상남도,양산시,어린이,공원,북정마로니에어린이공원,북정동 912-1,"['35.343999744494', '129.036814257373']"
4642,2020,경상남도,양산시,어린이,,양산시어린이급식관리지원센터,중앙로 7-32,"['35.343999744494', '129.036814257373']"
4643,2020,경상남도,양산시,어린이,공원,가촌어린이공원,물금읍 가촌리,"['35.343999744494', '129.036814257373']"
4644,2020,경상남도,양산시,어린이,어린이병원,부산대학교어린이병원,물금읍 금오로 20,"['35.343999744494', '129.036814257373']"
4645,2020,경상남도,양산시,어린이,공원,기촌2어린이 공원,물금읍 가촌리 554-5,"['35.343999744494', '129.036814257373']"
4646,2020,경상남도,양산시,어린이,공원,북부동어린이공원,북부동,"['35.343999744494', '129.036814257373']"
4647,2020,경상남도,양산시,어린이,공원,산막어린이공원,산막동,"['35.343999744494', '129.036814257373']"
4648,2020,경상남도,양산시,어린이,공원,석금산어린이공원,동면 석산리 1448-4,"['35.343999744494', '129.036814257373']"
4649,2020,경상남도,양산시,어린이,공원,가촌1어린이공원,물금읍 가촌리 708-7,"['35.343999744494', '129.036814257373']"
4650,2020,경상남도,양산시,어린이,공원,범어황산어린이공원,물금읍 범어리 2679-1,"['35.343999744494', '129.036814257373']"
4651,2020,경상남도,양산시,어린이,공원,중앙어린이공원,양주동 양주3길,"['35.343999744494', '129.036814257373']"
4652,2020,경상남도,양산시,어린이,,도담도담어린이서점,중부동 706-2,"['35.343999744494', '129.036814257373']"
4653,2020,경상남도,양산시,어린이,미술학원,펜타그램아티스트어린이아트앤미술학원,동면 석산리 1459-13번지 양산시 경상남도 KR,"['35.343999744494', '129.036814257373']"
4654,2020,경상남도,양산시,어린이,공원,양산시 어린이교통공원,동면 가산리 799,"['35.343999744494', '129.036814257373']"
4655,2020,경상남도,양산시,어린이,버스 정류장,어린이놀이터,,"['35.343999744494', '129.036814257373']"
4656,2020,경상남도,양산시,어린이,어린이집,한마음어린이지집,덕계동 1132,"['35.343999744494', '129.036814257373']"
4657,2020,경상남도,양산시,어린이,어린이병원,서울아이병원,중부동 690-6,"['35.343999744494', '129.036814257373']"
4658,2020,경상남도,양산시,어린이,예술,꿈나래어린이극장,두구동 669,"['35.343999744494', '129.036814257373']"
4659,2020,경상남도,양산시,어린이,공원,놀이마당어린이공원,청룡동 49,"['35.343999744494', '129.036814257373']"
4660,2020,경상남도,진주시,어린이,박물관,사단법인진주어린이박물관,망경동 218-3번지 진주시 경상남도 KR,"['35.191787910784', '128.087267897097']"
4661,2020,경상남도,진주시,어린이,사회봉사단체,어린이재단초록우산경남아카데미,주약동 79-20,"['35.191787910784', '128.087267897097']"
4662,2020,경상남도,진주시,어린이,아동 도서관,진주시립어린이전문도서관,평거동 평거로 46,"['35.191787910784', '128.087267897097']"
4663,2020,경상남도,진주시,어린이,공원,수정어린이공원,수정동,"['35.191787910784', '128.087267897097']"
4664,2020,경상남도,진주시,어린이,공원,범골이야기어린이공원,가호동 604,"['35.191787910784', '128.087267897097']"
4665,2020,경상남도,진주시,어린이,버스 정류장,어린이교통공원,,"['35.191787910784', '128.087267897097']"
4666,2020,경상남도,진주시,어린이,공원,장대어린이공원,장대동,"['35.191787910784', '128.087267897097']"
4667,2020,경상남도,진주시,어린이,공원,가호2 어린이공원,가좌동 1438-7,"['35.191787910784', '128.087267897097']"
4668,2020,경상남도,진주시,어린이,,어린이교통공원내편의매점,평거동 695-168번지 어린이교통공원 진주시 경상남도 KR,"['35.191787910784', '128.087267897097']"
4669,2020,경상남도,진주시,어린이,아동 도서관,진주시립비봉어린이도서관,옥봉동 향교로 86,"['35.191787910784', '128.087267897097']"
4670,2020,경상남도,진주시,어린이,어학원,ECC어린이영어교실,평거동 193-3,"['35.191787910784', '128.087267897097']"
4671,2020,경상남도,진주시,어린이,공원,진주시어린이교통청소년모험공원,삼계로 531,"['35.191787910784', '128.087267897097']"
4672,2020,경상남도,진주시,어린이,공원,가호8어린이공원,가호동 619-8,"['35.191787910784', '128.087267897097']"
4673,2020,경상남도,진주시,어린이,대학교,한국어린이선교원신학,가좌동 447-8,"['35.191787910784', '128.087267897097']"
4674,2020,경상남도,진주시,어린이,,어린이재단 경남서부지역본부,주약동,"['35.191787910784', '128.087267897097']"
4675,2020,경상남도,진주시,어린이,,꿈키움동산(어린이농촌테마체험장),판문동 477,"['35.191787910784', '128.087267897097']"
4676,2020,경상남도,진주시,어린이,,(사단)어린이도서연구회,가좌동 1935-3,"['35.191787910784', '128.087267897097']"
4677,2020,경상남도,진주시,어린이,아동 도서관,진주시립도동어린이도서관,하대동 139-43,"['35.191787910784', '128.087267897097']"
4678,2020,경상남도,진주시,어린이,아동 도서관,어린이도서관,문산읍 소문리 779,"['35.191787910784', '128.087267897097']"
4679,2020,경상남도,진주시,어린이,아동 도서관,진주시립혁신어린이도서관,문산읍 소문리 2195,"['35.191787910784', '128.087267897097']"
4680,2020,경상남도,창원시마산합포구,어린이,사회봉사단체,어린이재단 경남지역본부,봉곡동 36-9,"['35.205623995752', '128.578444625021']"
4681,2020,경상남도,창원시마산합포구,어린이,공원,새싹어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4682,2020,경상남도,창원시마산합포구,어린이,공원,기쁨어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4683,2020,경상남도,창원시마산합포구,어린이,공원,미리내어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4684,2020,경상남도,창원시마산합포구,어린이,아동 복지 기관,어린이재단경남가정위탁지원센터,봉곡동 36-9,"['35.205623995752', '128.578444625021']"
4685,2020,경상남도,창원시마산합포구,어린이,공원,한마음어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4686,2020,경상남도,창원시마산합포구,어린이,공원,늘푸른어린이공원,대원동,"['35.205623995752', '128.578444625021']"
4687,2020,경상남도,창원시마산합포구,어린이,공원,믿음어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4688,2020,경상남도,창원시마산합포구,어린이,공원,창원시어린이교통공원,대원동 109,"['35.205623995752', '128.578444625021']"
4689,2020,경상남도,창원시마산합포구,어린이,공원,웅남어린이공원,신촌동,"['35.205623995752', '128.578444625021']"
4690,2020,경상남도,창원시마산합포구,어린이,공원,송아리어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4691,2020,경상남도,창원시마산합포구,어린이,공원,정다운어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4692,2020,경상남도,창원시마산합포구,어린이,재단,어린이재단 경남지부,봉곡동 36-9,"['35.205623995752', '128.578444625021']"
4693,2020,경상남도,창원시마산합포구,어린이,공원,만남어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4694,2020,경상남도,창원시마산합포구,어린이,공원,어린이공원,명서동,"['35.205623995752', '128.578444625021']"
4695,2020,경상남도,창원시마산합포구,어린이,공원,푸른어린이공원,신촌동,"['35.205623995752', '128.578444625021']"
4696,2020,경상남도,창원시마산합포구,어린이,상점,어린이나라교육사,내서읍 중리 470-3,"['35.205623995752', '128.578444625021']"
4697,2020,경상남도,창원시마산합포구,어린이,,스마트어린이공부방,,"['35.205623995752', '128.578444625021']"
4698,2020,경상남도,창원시마산합포구,어린이,공원,누리어린이공원,대원동,"['35.205623995752', '128.578444625021']"
4699,2020,경상남도,창원시마산합포구,어린이,유아용품점,어린이나라교육사,회원1동 33-10,"['35.205623995752', '128.578444625021']"
4700,2020,경상남도,창원시성산구,어린이,사회봉사단체,어린이재단 경남지역본부,봉곡동 36-9,"['35.221806839115', '128.684053544437']"
4701,2020,경상남도,창원시성산구,어린이,소아 치과의사,CDC서울어린이치과의원,상남동 73-3,"['35.221806839115', '128.684053544437']"
4702,2020,경상남도,창원시성산구,어린이,사립학교,어린이나라,사파동 122-12,"['35.221806839115', '128.684053544437']"
4703,2020,경상남도,창원시성산구,어린이,공원,새싹어린이공원,명서동,"['35.221806839115', '128.684053544437']"
4704,2020,경상남도,창원시성산구,어린이,공원,성주어린이공원,삼정자동,"['35.221806839115', '128.684053544437']"
4705,2020,경상남도,창원시성산구,어린이,공원,어린이공원,상남동 48,"['35.221806839115', '128.684053544437']"
4706,2020,경상남도,창원시성산구,어린이,공원,여우비어린이공원,중앙동,"['35.221806839115', '128.684053544437']"
4707,2020,경상남도,창원시성산구,어린이,공원,고산마을어린이공원,사파동,"['35.221806839115', '128.684053544437']"
4708,2020,경상남도,창원시성산구,어린이,아동 복지 기관,어린이재단경남가정위탁지원센터,봉곡동 36-9,"['35.221806839115', '128.684053544437']"
4709,2020,경상남도,창원시성산구,어린이,공원,다솜어린이공원,남양동,"['35.221806839115', '128.684053544437']"
4710,2020,경상남도,창원시성산구,어린이,공원,봉곡중앙어린이공원,봉곡동,"['35.221806839115', '128.684053544437']"
4711,2020,경상남도,창원시성산구,어린이,공원,어린이공원,명서동,"['35.221806839115', '128.684053544437']"
4712,2020,경상남도,창원시성산구,어린이,공원,띠앗어린이공원,소답동,"['35.221806839115', '128.684053544437']"
4713,2020,경상남도,창원시성산구,어린이,공원,풀잎어린이공원,도계동,"['35.221806839115', '128.684053544437']"
4714,2020,경상남도,창원시성산구,어린이,공원,소답어린이공원,소답동,"['35.221806839115', '128.684053544437']"
4715,2020,경상남도,창원시성산구,어린이,공원,국화어린이공원,도계동,"['35.221806839115', '128.684053544437']"
4716,2020,경상남도,창원시성산구,어린이,공원,충혼어린이공원,반지동 51,"['35.221806839115', '128.684053544437']"
4717,2020,경상남도,창원시성산구,어린이,공원,꿈동산어린이공원,봉곡동,"['35.221806839115', '128.684053544437']"
4718,2020,경상남도,창원시성산구,어린이,공원,진달래어린이공원,도계동,"['35.221806839115', '128.684053544437']"
4719,2020,경상남도,창원시성산구,어린이,공원,기쁨어린이공원,명서동,"['35.221806839115', '128.684053544437']"
4720,2020,경상남도,창원시의창구,어린이,사회봉사단체,어린이재단 경남지역본부,봉곡동 36-9,"['35.256476447731', '128.610446331834']"
4721,2020,경상남도,창원시의창구,어린이,소아 치과의사,CDC서울어린이치과의원,상남동 73-3,"['35.256476447731', '128.610446331834']"
4722,2020,경상남도,창원시의창구,어린이,공원,새싹어린이공원,명서동,"['35.256476447731', '128.610446331834']"
4723,2020,경상남도,창원시의창구,어린이,공원,여우비어린이공원,중앙동,"['35.256476447731', '128.610446331834']"
4724,2020,경상남도,창원시의창구,어린이,아동 복지 기관,어린이재단경남가정위탁지원센터,봉곡동 36-9,"['35.256476447731', '128.610446331834']"
4725,2020,경상남도,창원시의창구,어린이,공원,봉곡중앙어린이공원,봉곡동,"['35.256476447731', '128.610446331834']"
4726,2020,경상남도,창원시의창구,어린이,공원,어린이공원,명서동,"['35.256476447731', '128.610446331834']"
4727,2020,경상남도,창원시의창구,어린이,공원,띠앗어린이공원,소답동,"['35.256476447731', '128.610446331834']"
4728,2020,경상남도,창원시의창구,어린이,공원,풀잎어린이공원,도계동,"['35.256476447731', '128.610446331834']"
4729,2020,경상남도,창원시의창구,어린이,공원,소답어린이공원,소답동,"['35.256476447731', '128.610446331834']"
4730,2020,경상남도,창원시의창구,어린이,공원,국화어린이공원,도계동,"['35.256476447731', '128.610446331834']"
4731,2020,경상남도,창원시의창구,어린이,공원,충혼어린이공원,반지동 51,"['35.256476447731', '128.610446331834']"
4732,2020,경상남도,창원시의창구,어린이,공원,꿈동산어린이공원,봉곡동,"['35.256476447731', '128.610446331834']"
4733,2020,경상남도,창원시의창구,어린이,공원,진달래어린이공원,도계동,"['35.256476447731', '128.610446331834']"
4734,2020,경상남도,창원시의창구,어린이,공원,기쁨어린이공원,명서동,"['35.256476447731', '128.610446331834']"
4735,2020,경상남도,창원시의창구,어린이,공원,창원시어린이교통공원,대원동 109,"['35.256476447731', '128.610446331834']"
4736,2020,경상남도,창원시의창구,어린이,공원,목련어린이공원,도계동,"['35.256476447731', '128.610446331834']"
4737,2020,경상남도,창원시의창구,어린이,공원,석류어린이공원,봉곡동,"['35.256476447731', '128.610446331834']"
4738,2020,경상남도,창원시의창구,어린이,공원,비둘기어린이공원,중앙동,"['35.256476447731', '128.610446331834']"
4739,2020,경상남도,창원시의창구,어린이,공원,사림천어린이공원,사림동,"['35.256476447731', '128.610446331834']"
4740,2020,경상남도,창원시진해구,어린이,버스 정류장,중원로타리(예지어린이집앞),,"['35.142474259081', '128.70810577856']"
4741,2020,경상남도,창원시진해구,어린이,소아 치과의사,씨디씨진해어린이치과,이동 453-1,"['35.142474259081', '128.70810577856']"
4742,2020,경상남도,창원시진해구,어린이,어학원,올선어린이영어학원,석동 633-5,"['35.142474259081', '128.70810577856']"
4743,2020,경상남도,창원시진해구,어린이,공원,성주어린이공원,삼정자동,"['35.142474259081', '128.70810577856']"
4744,2020,경상남도,창원시진해구,어린이,버스 정류장,한림푸르지오(어린이집앞),,"['35.142474259081', '128.70810577856']"
4745,2020,경상남도,창원시진해구,어린이,공원,다솜어린이공원,남양동,"['35.142474259081', '128.70810577856']"
4746,2020,경상남도,창원시진해구,어린이,공원,어린이공원,상남동 48,"['35.142474259081', '128.70810577856']"
4747,2020,경상남도,창원시진해구,어린이,공원,나래어린이공원,남양동,"['35.142474259081', '128.70810577856']"
4748,2020,경상남도,창원시진해구,어린이,소아 치과의사,장유어린이치과(코아상가),장유면 능동로 157,"['35.142474259081', '128.70810577856']"
4749,2020,경상남도,창원시진해구,어린이,공원,웅남어린이공원,신촌동,"['35.142474259081', '128.70810577856']"
4750,2020,경상남도,창원시진해구,어린이,소아 치과의사,CDC서울어린이치과의원,상남동 73-3,"['35.142474259081', '128.70810577856']"
4751,2020,경상남도,창원시진해구,어린이,교육,어린이문화센타(명지평생교육원,장유면 관동리 449-3,"['35.142474259081', '128.70810577856']"
4752,2020,경상남도,창원시진해구,어린이,공원,푸른어린이공원,신촌동,"['35.142474259081', '128.70810577856']"
4753,2020,경상남도,창원시진해구,어린이,사립학교,어린이나라,사파동 122-12,"['35.142474259081', '128.70810577856']"
4754,2020,경상남도,창원시진해구,어린이,공원,대암어린이공원,대방동,"['35.142474259081', '128.70810577856']"
4755,2020,경상남도,창원시진해구,어린이,공원,여우비어린이공원,중앙동,"['35.142474259081', '128.70810577856']"
4756,2020,경상남도,창원시진해구,어린이,교육센터,김해시 어린이 교통공원,율하동 율하1로 49,"['35.142474259081', '128.70810577856']"
4757,2020,경상남도,창원시진해구,어린이,공원,고산마을어린이공원,사파동,"['35.142474259081', '128.70810577856']"
4758,2020,경상남도,창원시진해구,어린이,사회봉사단체,어린이재단 경남지역본부,봉곡동 36-9,"['35.142474259081', '128.70810577856']"
4759,2020,경상남도,창원시진해구,어린이,공원,개월어린이공원,사파동,"['35.142474259081', '128.70810577856']"
4760,2020,경상남도,통영시,어린이,학원,어린이음악대 포레원,죽림리 1578-2 3차 상가 201호 한선파라디움,"['34.857405371761', '128.425925574807']"
4761,2020,경상남도,통영시,어린이,공원,통영 죽림어린이공원,광도면 죽림2로,"['34.857405371761', '128.425925574807']"
4762,2020,경상남도,통영시,어린이,영어학원,ECC어린이영어학원,항남동 151-55,"['34.857405371761', '128.425925574807']"
4763,2020,경상남도,통영시,어린이,놀이터,통영 죽림 어린이공원 물놀이장,광도면 죽림리 1570-12,"['34.857405371761', '128.425925574807']"
4764,2020,경상남도,통영시,어린이,어린이 놀이시설,아기코끼리,광도면 죽림4로 33,"['34.857405371761', '128.425925574807']"
4765,2020,경상남도,통영시,어린이,영어학원,ECC영어학원,무전동 1028-2,"['34.857405371761', '128.425925574807']"
4766,2020,경상남도,통영시,어린이,학교,더베스트클래스학원,광도면 죽림리,"['34.857405371761', '128.425925574807']"
4767,2020,경상남도,통영시,어린이,태권도장,라온태권도,무전동 1056-1,"['34.857405371761', '128.425925574807']"
4768,2020,경상남도,통영시,어린이,아동센터,꾸러기둥지지역아동센터,도남동 데메3길 27-63,"['34.857405371761', '128.425925574807']"
4769,2020,경상남도,통영시,어린이,카페,하늘숲키즈카페,광도면 죽림리 1574-18번지 에버그린빌딩 6층 통영시 경상남도 KR,"['34.857405371761', '128.425925574807']"
4770,2020,경상남도,통영시,어린이,,차차차,북신동 662-11번지 201호 흥운골드프라쟈 통영시 경상남도 KR,"['34.857405371761', '128.425925574807']"
4771,2020,경상남도,통영시,어린이,학교,어린이날어린이집,문동동 661,"['34.857405371761', '128.425925574807']"
4772,2020,경상남도,통영시,어린이,치과의사,연세미소치과죽림점,광도면 죽림리 1574-1,"['34.857405371761', '128.425925574807']"
4773,2020,경상남도,통영시,어린이,출판사,삼성어린이영어,고현동 1053,"['34.857405371761', '128.425925574807']"
4774,2020,경상남도,통영시,어린이,어린이집,아이스토리어린이,아주동 1426,"['34.857405371761', '128.425925574807']"
4775,2020,경상남도,통영시,어린이,어린이병원,거제백병원어린이병동,상동동 943-5,"['34.857405371761', '128.425925574807']"
4776,2020,경상남도,통영시,어린이,의류점,원더브라통영점,무전동 1059-14번지 1층 서울어린이병원 통영시 경상남도 KR,"['34.857405371761', '128.425925574807']"
4777,2020,경상남도,통영시,어린이,버스 정류장,움지기어린이집앞,,"['34.857405371761', '128.425925574807']"
4778,2020,경상남도,통영시,어린이,어린이 놀이시설,옥포제9어린이공원,옥포1동 541-11,"['34.857405371761', '128.425925574807']"
4779,2020,경상남도,통영시,어린이,협회 또는 조직,(사단)한국어린이전도협회,고현동 200-3,"['34.857405371761', '128.425925574807']"
4780,2020,경상남도,통영시,어린이,학원,어린이음악대 포레원,죽림리 1578-2 3차 상가 201호 한선파라디움,"['34.842122648143', '128.419484722043']"
4781,2020,경상남도,통영시,어린이,공원,통영 죽림어린이공원,광도면 죽림2로,"['34.842122648143', '128.419484722043']"
4782,2020,경상남도,통영시,어린이,영어학원,ECC어린이영어학원,항남동 151-55,"['34.842122648143', '128.419484722043']"
4783,2020,경상남도,통영시,어린이,놀이터,통영 죽림 어린이공원 물놀이장,광도면 죽림리 1570-12,"['34.842122648143', '128.419484722043']"
4784,2020,경상남도,통영시,어린이,어린이 놀이시설,아기코끼리,광도면 죽림4로 33,"['34.842122648143', '128.419484722043']"
4785,2020,경상남도,통영시,어린이,영어학원,ECC영어학원,무전동 1028-2,"['34.842122648143', '128.419484722043']"
4786,2020,경상남도,통영시,어린이,학교,더베스트클래스학원,광도면 죽림리,"['34.842122648143', '128.419484722043']"
4787,2020,경상남도,통영시,어린이,태권도장,라온태권도,무전동 1056-1,"['34.842122648143', '128.419484722043']"
4788,2020,경상남도,통영시,어린이,아동센터,꾸러기둥지지역아동센터,도남동 데메3길 27-63,"['34.842122648143', '128.419484722043']"
4789,2020,경상남도,통영시,어린이,카페,하늘숲키즈카페,광도면 죽림리 1574-18번지 에버그린빌딩 6층 통영시 경상남도 KR,"['34.842122648143', '128.419484722043']"
4790,2020,경상남도,통영시,어린이,,차차차,북신동 662-11번지 201호 흥운골드프라쟈 통영시 경상남도 KR,"['34.842122648143', '128.419484722043']"
4791,2020,경상남도,통영시,어린이,학교,어린이날어린이집,문동동 661,"['34.842122648143', '128.419484722043']"
4792,2020,경상남도,통영시,어린이,치과의사,연세미소치과죽림점,광도면 죽림리 1574-1,"['34.842122648143', '128.419484722043']"
4793,2020,경상남도,통영시,어린이,출판사,삼성어린이영어,고현동 1053,"['34.842122648143', '128.419484722043']"
4794,2020,경상남도,통영시,어린이,어린이집,아이스토리어린이,아주동 1426,"['34.842122648143', '128.419484722043']"
4795,2020,경상남도,통영시,어린이,어린이병원,거제백병원어린이병동,상동동 943-5,"['34.842122648143', '128.419484722043']"
4796,2020,경상남도,통영시,어린이,버스 정류장,움지기어린이집앞,,"['34.842122648143', '128.419484722043']"
4797,2020,경상남도,통영시,어린이,의류점,원더브라통영점,무전동 1059-14번지 1층 서울어린이병원 통영시 경상남도 KR,"['34.842122648143', '128.419484722043']"
4798,2020,경상남도,통영시,어린이,어린이 놀이시설,옥포제9어린이공원,옥포1동 541-11,"['34.842122648143', '128.419484722043']"
4799,2020,경상남도,통영시,어린이,협회 또는 조직,(사단)한국어린이전도협회,고현동 200-3,"['34.842122648143', '128.419484722043']"
4800,2020,경상남도,함양군,어린이,공원,함양 어린이 공원,함양읍 죽곡리 3-1,"['35.521643698799', '127.729229788825']"
4801,2020,경상남도,함양군,어린이,,함양군어린이급식관리지원센터(함양군센터),함양읍 용평리 630-3,"['35.521643698799', '127.729229788825']"
4802,2020,경상남도,함양군,어린이,공원,함양군 어린이대공,함양읍 죽곡리 1,"['35.521643698799', '127.729229788825']"
4803,2020,경상남도,함양군,어린이,인테리어 제품 및 설계 공사업체,스마트리빙(자동문),함양읍 고운로 374-43 KR,"['35.521643698799', '127.729229788825']"
4804,2020,경상남도,함양군,어린이,공원,어린이교통공원,이백면 서곡리 160,"['35.521643698799', '127.729229788825']"
4805,2020,경상남도,함양군,어린이,놀이공원,어린이나라,설천면 심곡리,"['35.521643698799', '127.729229788825']"
4806,2020,경상남도,함양군,어린이,문화센터,합천어린이문학관,용주면 봉기리 585-2,"['35.521643698799', '127.729229788825']"
4807,2020,경상남도,함양군,어린이,영어학원,페이스어린이영어교실,금동 422-7,"['35.521643698799', '127.729229788825']"
4808,2020,경상남도,함양군,어린이,아동 도서관,홍당무어린이도서관,구례읍 봉북리 1436-9,"['35.521643698799', '127.729229788825']"
4809,2020,경상남도,함양군,어린이,,(사단)임실군어린이급식관리지원센터,임실읍 이도리 617,"['35.521643698799', '127.729229788825']"
4810,2020,경상남도,함양군,어린이,,(사단)진안군어린이급식관리지원센터,진안읍 군상리 234,"['35.521643698799', '127.729229788825']"
4811,2020,경상남도,함양군,어린이,아동 도서관,진주시립어린이전문도서관,평거동 평거로 46,"['35.521643698799', '127.729229788825']"
4812,2020,경상남도,함양군,어린이,어린이 놀이시설,대전어린이회관,월드컵대로 32 대전월드컵경기장 동관 1층,"['35.521643698799', '127.729229788825']"
4813,2020,경상남도,함양군,어린이,아동 도서관,진주시립비봉어린이도서관,옥봉동 향교로 86,"['35.521643698799', '127.729229788825']"
4814,2020,경상남도,함양군,어린이,공립 도서관,경상남도교육청 함양도서관,함양읍 운림리 2-1,"['35.521643698799', '127.729229788825']"
4815,2020,경상남도,함양군,어린이,공원,진주시어린이교통청소년모험공원,삼계로 531,"['35.521643698799', '127.729229788825']"
4816,2020,경상남도,함양군,어린이,,꿈키움동산(어린이농촌테마체험장),판문동 477,"['35.521643698799', '127.729229788825']"
4817,2020,경상남도,함양군,어린이,공원,어린이회관,황금동 626,"['35.521643698799', '127.729229788825']"
4818,2020,경상남도,함양군,어린이,어린이집,동심어린이선교원,정림동 536,"['35.521643698799', '127.729229788825']"
4819,2020,경상남도,함양군,어린이,영양사,영동군어린이급식관리지원센터,영동읍 대학로 310 KR,"['35.521643698799', '127.729229788825']"
4820,2020,경상남도,합천군,어린이,문화센터,합천어린이문학관,용주면 봉기리 585-2,"['35.566991800732', '128.159016359419']"
