id,year,sido,gugun,keyword,category,name,address,center
207,2020,서울특별시,강남구,학원,교육기관,홍익학원,대치동 삼성로 212 은마상가 A블럭 305호 은마상가,"['37.487561327294', '127.103924752626']"
208,2020,서울특별시,강남구,학원,컴퓨터학원,강남해킹학원,강남대로84길 16 제이스타워 11,"['37.487561327294', '127.103924752626']"
209,2020,서울특별시,강남구,학원,수학학원,에이매쓰학원,도곡2동 21 현대비전 4층,"['37.487561327294', '127.103924752626']"
210,2020,서울특별시,강남구,학원,사립학교,제이에스(JS)학원,대치동,"['37.487561327294', '127.103924752626']"
211,2020,서울특별시,강남구,학원,영어학원,아이비스학원,삼성로 331 2층,"['37.487561327294', '127.103924752626']"
212,2020,서울특별시,강남구,학원,영어학원,나브학원,대한민국 서울특별시 서울특별시 대치2동 대치동 986-4번지 대상빌딩 4층,"['37.487561327294', '127.103924752626']"
213,2020,서울특별시,강남구,학원,음악학원,제이톤실용음악학원(위례아카데미),위례광장로310 우성트램타워 B동 1004호,"['37.487561327294', '127.103924752626']"
214,2020,서울특별시,강남구,학원,교육기관,클탑학원(주),대치2동 990,"['37.487561327294', '127.103924752626']"
215,2020,서울특별시,강남구,학원,사립학교,써니국어학원,대치동 1023-8번지 3층 4층,"['37.487561327294', '127.103924752626']"
216,2020,서울특별시,강남구,학원,수학학원,짱솔학원,대치동 남부순환로 2935,"['37.487561327294', '127.103924752626']"
217,2020,서울특별시,강남구,학원,미술학원,애니포스만화학원,테헤란로 410,"['37.487561327294', '127.103924752626']"
218,2020,서울특별시,강남구,학원,입시준비학원,대치우리학원,대치동 991-1,"['37.487561327294', '127.103924752626']"
219,2020,서울특별시,강남구,학원,학교,다올학원,오금동 42-2번지 3층 송파구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
220,2020,서울특별시,강남구,학원,입시학원,(주)세정학원,대치동 도곡로 435,"['37.497967800874', '127.029759235501']"
221,2020,서울특별시,강남구,학원,컴퓨터학원,코딩학원,강남대로84길 16 제이스타워 12층,"['37.497967800874', '127.029759235501']"
222,2020,서울특별시,강남구,학원,학교,강남아이티아카데미학원,강남대로 2층-5층,"['37.497967800874', '127.029759235501']"
223,2020,서울특별시,강남구,학원,입시학원,강남대성학원,테헤란로4길 39,"['37.497967800874', '127.029759235501']"
224,2020,서울특별시,강남구,학원,교육기관,(주)서율학원,반포4동 59-4,"['37.497967800874', '127.029759235501']"
225,2020,서울특별시,강남구,학원,입시학원,비전21&VN학원,삼성로57길 28,"['37.497967800874', '127.029759235501']"
226,2020,서울특별시,강남구,학원,교육기관,홍익학원,대치동 삼성로 212 은마상가 A블럭 305호 은마상가,"['37.497967800874', '127.029759235501']"
227,2020,서울특별시,강남구,학원,교육기관,edm아이엘츠 학원,,"['37.497967800874', '127.029759235501']"
228,2020,서울특별시,강남구,학원,컴퓨터학원,강남해킹학원,강남대로84길 16 제이스타워 11,"['37.497967800874', '127.029759235501']"
229,2020,서울특별시,강남구,학원,수학학원,에이매쓰학원,도곡2동 21 현대비전 4층,"['37.497967800874', '127.029759235501']"
230,2020,서울특별시,강남구,학원,영어학원,아이비스학원,삼성로 331 2층,"['37.497967800874', '127.029759235501']"
231,2020,서울특별시,강남구,학원,컴퓨터학원,화인컴퓨터학원,보광동 238-9,"['37.497967800874', '127.029759235501']"
232,2020,서울특별시,강남구,학원,수학학원,짱솔학원,대치동 남부순환로 2935,"['37.497967800874', '127.029759235501']"
233,2020,서울특별시,강남구,학원,미술학원,애니포스만화학원,테헤란로 410,"['37.497967800874', '127.029759235501']"
234,2020,서울특별시,강남구,학원,입시준비학원,대치우리학원,대치동 991-1,"['37.497967800874', '127.029759235501']"
235,2020,서울특별시,강남구,학원,보습학원,아이잼청담학원,삼성동 21-4,"['37.497967800874', '127.029759235501']"
236,2020,서울특별시,강남구,학원,어학원,와세다에듀학원,역삼동 635-13,"['37.497967800874', '127.029759235501']"
237,2020,서울특별시,강남구,학원,컴퓨터학원,SBS아카데미컴퓨터아트학원,1317-20 아라타워 5층,"['37.497967800874', '127.029759235501']"
238,2020,서울특별시,강남구,학원,기술교육학원,이젠아카데미컴퓨터학원 강남,1303-37 서초W타워 13층,"['37.497967800874', '127.029759235501']"
239,2020,서울특별시,강남구,학원,수학학원,임팩트학원,대치동 932-9번지 2층 201호 강남구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
240,2020,서울특별시,강남구,요양원,요양원,국민건강보험공단 서울요양원,세곡동,"['37.487561327294', '127.103924752626']"
241,2020,서울특별시,강남구,요양원,요양원,성남요양원실버빌,태평2동 7288-9,"['37.487561327294', '127.103924752626']"
242,2020,서울특별시,강남구,요양원,요양원,늘푸른요양원,금광동 3688,"['37.487561327294', '127.103924752626']"
243,2020,서울특별시,강남구,요양원,사회 복지 센터,로뎀나무요양원,수정구 태평동 3181-2번지 4층 혜성빌딩 성남시 경기도 KR,"['37.487561327294', '127.103924752626']"
244,2020,서울특별시,강남구,요양원,요양원,보아스요양원2호점,태평2동 3181-2,"['37.487561327294', '127.103924752626']"
245,2020,서울특별시,강남구,요양원,요양원,가락사랑요양원,오금로36길 57,"['37.487561327294', '127.103924752626']"
246,2020,서울특별시,강남구,요양원,요양원,함춘요양원,양재동 402-3,"['37.487561327294', '127.103924752626']"
247,2020,서울특별시,강남구,요양원,요양원,은빛노인요양전문기관,마천동 거마로 99,"['37.487561327294', '127.103924752626']"
248,2020,서울특별시,강남구,요양원,요양원,보눔케어요양원,석촌동 가락로 27,"['37.487561327294', '127.103924752626']"
249,2020,서울특별시,강남구,요양원,요양원,구립송파노인요양센터,충민로 184,"['37.487561327294', '127.103924752626']"
250,2020,서울특별시,강남구,요양원,사회 복지 센터,청암노인요양원,성내천로 193,"['37.487561327294', '127.103924752626']"
251,2020,서울특별시,강남구,요양원,요양원,엘림노인요양원,내곡동 88-16,"['37.487561327294', '127.103924752626']"
252,2020,서울특별시,강남구,요양원,요양원,길동노인요양원,송파동,"['37.487561327294', '127.103924752626']"
253,2020,서울특별시,강남구,요양원,요양원,벧엘요양센터,태평2동 3406,"['37.487561327294', '127.103924752626']"
254,2020,서울특별시,강남구,요양원,요양원,경복궁요양센터,성내천로47길 40,"['37.487561327294', '127.103924752626']"
255,2020,서울특별시,강남구,요양원,요양원,낮은소리의집,감북동 413-82,"['37.487561327294', '127.103924752626']"
256,2020,서울특별시,강남구,요양원,요양원,트리니티요양병원,삼성1동 봉은사로 535,"['37.487561327294', '127.103924752626']"
257,2020,서울특별시,강남구,요양원,사회 복지 센터,햇살가득한요양원,자곡동,"['37.487561327294', '127.103924752626']"
258,2020,서울특별시,강남구,요양원,사회 복지 센터,에덴실버요양원,송이로 198-1,"['37.487561327294', '127.103924752626']"
259,2020,서울특별시,강남구,요양원,요양원,가락실버사랑의원,송파동 185,"['37.487561327294', '127.103924752626']"
260,2020,서울특별시,강남구,요양원,요양원,구립한남노인요양원,독서당로 103,"['37.497967800874', '127.029759235501']"
261,2020,서울특별시,강남구,요양원,요양원,국민건강보험공단 서울요양원,세곡동,"['37.497967800874', '127.029759235501']"
262,2020,서울특별시,강남구,요양원,요양원,구립서초노인요양센터,서초동 380,"['37.497967800874', '127.029759235501']"
263,2020,서울특별시,강남구,요양원,요양원,함춘요양원,양재동 402-3,"['37.497967800874', '127.029759235501']"
264,2020,서울특별시,강남구,요양원,요양원,보눔케어요양원,석촌동 가락로 27,"['37.497967800874', '127.029759235501']"
265,2020,서울특별시,강남구,요양원,요양원,서초프라임 요양병원,방배2동 446-3,"['37.497967800874', '127.029759235501']"
266,2020,서울특별시,강남구,요양원,요양원,(주)태백종합요양원,이태원동 181-12번지,"['37.497967800874', '127.029759235501']"
267,2020,서울특별시,강남구,요양원,요양원,서초요양병원,서초3동 반포대로9길 42,"['37.497967800874', '127.029759235501']"
268,2020,서울특별시,강남구,요양원,요양원,신화회복원,역삼동 810-11,"['37.497967800874', '127.029759235501']"
269,2020,서울특별시,강남구,요양원,요양원,트리니티요양병원,삼성1동 봉은사로 535,"['37.497967800874', '127.029759235501']"
270,2020,서울특별시,강남구,요양원,사회 복지 센터,햇살가득한요양원,자곡동,"['37.497967800874', '127.029759235501']"
271,2020,서울특별시,강남구,요양원,요양원,서초참요양병원,양재대로 54,"['37.497967800874', '127.029759235501']"
272,2020,서울특별시,강남구,요양원,요양원,그린케어광진노인복지센터,구의동 252-11,"['37.497967800874', '127.029759235501']"
273,2020,서울특별시,강남구,요양원,사회 복지 센터,서울숲재활요양원,성수동2가 331-2,"['37.497967800874', '127.029759235501']"
274,2020,서울특별시,강남구,요양원,요양원,(주)시니어스초이스,서초동 1542-1,"['37.497967800874', '127.029759235501']"
275,2020,서울특별시,강남구,요양원,사회 복지 센터,광진늘푸른요양원,자양동 615-27,"['37.497967800874', '127.029759235501']"
276,2020,서울특별시,강남구,요양원,요양원,참예원의료재단강남구립행복요양병원,헌릉로590길 60,"['37.497967800874', '127.029759235501']"
277,2020,서울특별시,강남구,요양원,요양원,큰사랑요양병원,개포동 논현로2길 30,"['37.497967800874', '127.029759235501']"
278,2020,서울특별시,강남구,요양원,요양원,구립용산노인전문요양원,효창원로93길 51,"['37.497967800874', '127.029759235501']"
279,2020,서울특별시,강남구,요양원,요양원,유니실버(주),서초동 1440-2,"['37.497967800874', '127.029759235501']"
280,2020,서울특별시,강남구,경로당,노인회관,일원경로당,일원동,"['37.487561327294', '127.103924752626']"
281,2020,서울특별시,강남구,경로당,노인회관,압구정1동경로당,신사동 627-2,"['37.487561327294', '127.103924752626']"
282,2020,서울특별시,강남구,경로당,노인회관,개포경로당,개포2동 169-3,"['37.487561327294', '127.103924752626']"
283,2020,서울특별시,강남구,경로당,노인회관,경로당,장지동 833,"['37.487561327294', '127.103924752626']"
284,2020,서울특별시,강남구,경로당,노인회관,압구정경로당,신사동 652-13,"['37.487561327294', '127.103924752626']"
285,2020,서울특별시,강남구,경로당,노인회관,거여동구립경로당,거여1동 555-3,"['37.487561327294', '127.103924752626']"
286,2020,서울특별시,강남구,경로당,노인회관,경로당,역삼2동 755-4,"['37.487561327294', '127.103924752626']"
287,2020,서울특별시,강남구,경로당,노인회관,대치1단지경로당,개포동 12,"['37.487561327294', '127.103924752626']"
288,2020,서울특별시,강남구,경로당,노인회관,도곡1동경로당,도곡동 950-10,"['37.487561327294', '127.103924752626']"
289,2020,서울특별시,강남구,경로당,노인회관,오봉산경로당,석촌동 162,"['37.487561327294', '127.103924752626']"
290,2020,서울특별시,강남구,경로당,노인회관,대치경로당,대치동 971-15,"['37.487561327294', '127.103924752626']"
291,2020,서울특별시,강남구,경로당,노인회관,목련경로당,오금동 156,"['37.487561327294', '127.103924752626']"
292,2020,서울특별시,강남구,경로당,노인회관,방이경로당,방이동 139,"['37.487561327294', '127.103924752626']"
293,2020,서울특별시,강남구,경로당,노인회관,봉전경로당,삼성동,"['37.487561327294', '127.103924752626']"
294,2020,서울특별시,강남구,경로당,노인회관,역삼회경로당,역삼동 749-14번지 강남구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
295,2020,서울특별시,강남구,경로당,노인회관,논현경로당,논현1동 150-5,"['37.487561327294', '127.103924752626']"
296,2020,서울특별시,강남구,경로당,노인회관,염곡경로당,염곡동 180-11,"['37.487561327294', '127.103924752626']"
297,2020,서울특별시,강남구,경로당,노인회관,신천경로당,잠실동 209-4,"['37.487561327294', '127.103924752626']"
298,2020,서울특별시,강남구,경로당,노인회관,서초2동구립경로당,서초2동 1357-48,"['37.487561327294', '127.103924752626']"
299,2020,서울특별시,강남구,경로당,노인회관,웃마을경로당,마천1동 373-8,"['37.487561327294', '127.103924752626']"
300,2020,서울특별시,강남구,경로당,노인회관,일원경로당,일원동,"['37.497967800874', '127.029759235501']"
301,2020,서울특별시,강남구,경로당,노인회관,압구정1동경로당,신사동 627-2,"['37.497967800874', '127.029759235501']"
302,2020,서울특별시,강남구,경로당,노인회관,복지경로당,반포동 724-12,"['37.497967800874', '127.029759235501']"
303,2020,서울특별시,강남구,경로당,노인회관,개포경로당,개포2동 169-3,"['37.497967800874', '127.029759235501']"
304,2020,서울특별시,강남구,경로당,노인회관,용암경로당,용산동2가 5-66,"['37.497967800874', '127.029759235501']"
305,2020,서울특별시,강남구,경로당,노인회관,압구정경로당,신사동 652-13,"['37.497967800874', '127.029759235501']"
306,2020,서울특별시,강남구,경로당,노인회관,청아경로당,자양동,"['37.497967800874', '127.029759235501']"
307,2020,서울특별시,강남구,경로당,노인회관,경로당,역삼2동 755-4,"['37.497967800874', '127.029759235501']"
308,2020,서울특별시,강남구,경로당,노인회관,대치1단지경로당,개포동 12,"['37.497967800874', '127.029759235501']"
309,2020,서울특별시,강남구,경로당,노인회관,도곡1동경로당,도곡동 950-10,"['37.497967800874', '127.029759235501']"
310,2020,서울특별시,강남구,경로당,노인회관,오봉산경로당,석촌동 162,"['37.497967800874', '127.029759235501']"
311,2020,서울특별시,강남구,경로당,노인회관,대치경로당,대치동 971-15,"['37.497967800874', '127.029759235501']"
312,2020,서울특별시,강남구,경로당,노인회관,새로나경로당,보광동 10-50번지 용산구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
313,2020,서울특별시,강남구,경로당,노인회관,삼오경로당,,"['37.497967800874', '127.029759235501']"
314,2020,서울특별시,강남구,경로당,노인회관,봉전경로당,삼성동,"['37.497967800874', '127.029759235501']"
315,2020,서울특별시,강남구,경로당,노인회관,역삼회경로당,역삼동 749-14번지 강남구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
316,2020,서울특별시,강남구,경로당,노인회관,무지개경로당,서초2동,"['37.497967800874', '127.029759235501']"
317,2020,서울특별시,강남구,경로당,노인회관,원당경로당,봉천동 148-145,"['37.497967800874', '127.029759235501']"
318,2020,서울특별시,강남구,경로당,노인회관,논현경로당,논현1동 150-5,"['37.497967800874', '127.029759235501']"
319,2020,서울특별시,강남구,경로당,노인회관,중앙경로당,성수동2가 397-3,"['37.497967800874', '127.029759235501']"
320,2020,서울특별시,강남구,공원,공원,청담근린공원,청담동 66,"['37.487561327294', '127.103924752626']"
321,2020,서울특별시,강남구,공원,공원,온조마루 근린공원,신천로,"['37.487561327294', '127.103924752626']"
322,2020,서울특별시,강남구,공원,공원,율현공원,율현동 77-9,"['37.487561327294', '127.103924752626']"
323,2020,서울특별시,강남구,공원,공원,올림픽공원 들꽃마루,오륜동 올림픽로 424,"['37.487561327294', '127.103924752626']"
324,2020,서울특별시,강남구,공원,공원,은행나무공원,역삼동,"['37.487561327294', '127.103924752626']"
325,2020,서울특별시,강남구,공원,공원,천마근린공원,마천동,"['37.487561327294', '127.103924752626']"
326,2020,서울특별시,강남구,공원,공원,태평공원,복정동,"['37.487561327294', '127.103924752626']"
327,2020,서울특별시,강남구,공원,공원,가락공원,가락동 37,"['37.487561327294', '127.103924752626']"
328,2020,서울특별시,강남구,공원,공원,마천공원,마천동 12,"['37.487561327294', '127.103924752626']"
329,2020,서울특별시,강남구,공원,공원,개포근린공원,개포동,"['37.487561327294', '127.103924752626']"
330,2020,서울특별시,강남구,공원,공원,달터근린공원,개포동,"['37.487561327294', '127.103924752626']"
331,2020,서울특별시,강남구,공원,공원,희망대공원,공원로370번길 30,"['37.487561327294', '127.103924752626']"
332,2020,서울특별시,강남구,공원,공원,역삼소나무공원,역삼1동 836-16,"['37.487561327294', '127.103924752626']"
333,2020,서울특별시,강남구,공원,공원,잠실한강공원,잠실2동 한가람로 65,"['37.487561327294', '127.103924752626']"
334,2020,서울특별시,강남구,공원,공원,태평공원,태평동,"['37.487561327294', '127.103924752626']"
335,2020,서울특별시,강남구,공원,공원,양지공원,양지동 972,"['37.487561327294', '127.103924752626']"
336,2020,서울특별시,강남구,공원,공원,대청근린공원,일원동 621,"['37.487561327294', '127.103924752626']"
337,2020,서울특별시,강남구,공원,공원,독골근린공원,도곡동,"['37.487561327294', '127.103924752626']"
338,2020,서울특별시,강남구,공원,공원,성내근린공원,성내동 533,"['37.487561327294', '127.103924752626']"
339,2020,서울특별시,강남구,공원,공원,위례별근린공원,장지동 888,"['37.487561327294', '127.103924752626']"
340,2020,서울특별시,강남구,공원,공원,청담근린공원,청담동 66,"['37.497967800874', '127.029759235501']"
341,2020,서울특별시,강남구,공원,공원,용산공원,서빙고동 235-101,"['37.497967800874', '127.029759235501']"
342,2020,서울특별시,강남구,공원,공원,은행나무공원,역삼동,"['37.497967800874', '127.029759235501']"
343,2020,서울특별시,강남구,공원,공원,용산가족공원,용산동6가 서빙고로 185,"['37.497967800874', '127.029759235501']"
344,2020,서울특별시,강남구,공원,공원,용허리근린공원,서초동 1324-1,"['37.497967800874', '127.029759235501']"
345,2020,서울특별시,강남구,공원,공원,개포근린공원,개포동,"['37.497967800874', '127.029759235501']"
346,2020,서울특별시,강남구,공원,공원,달터근린공원,개포동,"['37.497967800874', '127.029759235501']"
347,2020,서울특별시,강남구,공원,공원,Ssang Yong Park (쌍용공원),"-ga, 69-170 용산동6가","['37.497967800874', '127.029759235501']"
348,2020,서울특별시,강남구,공원,공원,까치산근린공원,사당1동,"['37.497967800874', '127.029759235501']"
349,2020,서울특별시,강남구,공원,공원,명달근린공원,서초4동,"['37.497967800874', '127.029759235501']"
350,2020,서울특별시,강남구,공원,공원,역삼소나무공원,역삼1동 836-16,"['37.497967800874', '127.029759235501']"
351,2020,서울특별시,강남구,공원,공원,잠원한강공원,잠원동 잠원로 221-124,"['37.497967800874', '127.029759235501']"
352,2020,서울특별시,강남구,공원,공원,잠실한강공원,잠실2동 한가람로 65,"['37.497967800874', '127.029759235501']"
353,2020,서울특별시,강남구,공원,공원,신사은행나무공원,신사동 도산대로23길,"['37.497967800874', '127.029759235501']"
354,2020,서울특별시,강남구,공원,공원,까치산공원,사당동,"['37.497967800874', '127.029759235501']"
355,2020,서울특별시,강남구,공원,공원,미도공원,반포동,"['37.497967800874', '127.029759235501']"
356,2020,서울특별시,강남구,공원,공원,대청근린공원,일원동 621,"['37.497967800874', '127.029759235501']"
357,2020,서울특별시,강남구,공원,공원,독골근린공원,도곡동,"['37.497967800874', '127.029759235501']"
358,2020,서울특별시,강남구,공원,공원,역삼공원,역삼동,"['37.497967800874', '127.029759235501']"
359,2020,서울특별시,강남구,공원,주립공원,한티근린공원,대치동,"['37.497967800874', '127.029759235501']"
360,2020,서울특별시,강남구,IC,,비젼아이씨 연구소,길 25 H비지니스파크 B 동 KR 서울특별시 송파구 법원로 11 1109호,"['37.487561327294', '127.103924752626']"
361,2020,서울특별시,강남구,IC,,계림IC,석촌동 18-2,"['37.487561327294', '127.103924752626']"
362,2020,서울특별시,강남구,IC,다리,송파IC교,장지동,"['37.487561327294', '127.103924752626']"
363,2020,서울특별시,강남구,IC,다리,서하남IC교,감북동,"['37.487561327294', '127.103924752626']"
364,2020,서울특별시,강남구,IC,하이킹코스,강남둘레길2코스(수서역~헌릉ic),세곡동 190,"['37.487561327294', '127.103924752626']"
365,2020,서울특별시,강남구,IC,버스 정류장,서하남IC입구,,"['37.487561327294', '127.103924752626']"
366,2020,서울특별시,강남구,IC,다리,상일IC교,강일동,"['37.487561327294', '127.103924752626']"
367,2020,서울특별시,강남구,IC,고속버스,탄천IC,성남동,"['37.487561327294', '127.103924752626']"
368,2020,서울특별시,강남구,IC,운송 서비스,파장IC,이목동 653,"['37.487561327294', '127.103924752626']"
369,2020,서울특별시,강남구,IC,5성급 호텔,인터컨티넨탈 서울 코엑스,,"['37.487561327294', '127.103924752626']"
370,2020,서울특별시,강남구,IC,주유소,SK엔크린 SK서하남IC주유소,감북동 441-3,"['37.487561327294', '127.103924752626']"
371,2020,서울특별시,강남구,IC,음식점,바다향왕코다리 서하남IC점,감북동 378-3,"['37.487561327294', '127.103924752626']"
372,2020,서울특별시,강남구,IC,전자제품 판매점,롯데하이마트 상일IC점,상일동 437-3,"['37.487561327294', '127.103924752626']"
373,2020,서울특별시,강남구,IC,유료 도로 휴게소,여수대로IC,사송동,"['37.487561327294', '127.103924752626']"
374,2020,서울특별시,강남구,IC,다리,광창IC교,과천동,"['37.487561327294', '127.103924752626']"
375,2020,서울특별시,강남구,IC,버스 정류장,토평IC,,"['37.487561327294', '127.103924752626']"
376,2020,서울특별시,강남구,IC,타이어 판매점,타이어뱅크 서하남ic점,,"['37.487561327294', '127.103924752626']"
377,2020,서울특별시,강남구,IC,다리,동판교IC,시흥동 산29-2,"['37.487561327294', '127.103924752626']"
378,2020,서울특별시,강남구,IC,버스 정류장,금정IC,,"['37.487561327294', '127.103924752626']"
379,2020,서울특별시,강남구,IC,,벼룩시장미디어윌IC센터,흥인동 86번지 KT동대문지점빌딩 3층 중구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
380,2020,서울특별시,강남구,IC,,계림IC,석촌동 18-2,"['37.497967800874', '127.029759235501']"
381,2020,서울특별시,강남구,IC,제조업체,(주)대산I.C,원효로3가 277-13,"['37.497967800874', '127.029759235501']"
382,2020,서울특별시,강남구,IC,하이킹코스,강남둘레길2코스(수서역~헌릉ic),세곡동 190,"['37.497967800874', '127.029759235501']"
383,2020,서울특별시,강남구,IC,유료 도로 휴게소,관악IC,신림동 808-383,"['37.497967800874', '127.029759235501']"
384,2020,서울특별시,강남구,IC,,비젼아이씨 연구소,길 25 H비지니스파크 B 동 KR 서울특별시 송파구 법원로 11 1109호,"['37.497967800874', '127.029759235501']"
385,2020,서울특별시,강남구,IC,5성급 호텔,인터컨티넨탈 서울 코엑스,,"['37.497967800874', '127.029759235501']"
386,2020,서울특별시,강남구,IC,운송 서비스,파장IC,이목동 653,"['37.497967800874', '127.029759235501']"
387,2020,서울특별시,강남구,IC,다리,광창IC교,과천동,"['37.497967800874', '127.029759235501']"
388,2020,서울특별시,강남구,IC,고속버스,탄천IC,성남동,"['37.497967800874', '127.029759235501']"
389,2020,서울특별시,강남구,IC,다리,송파IC교,장지동,"['37.497967800874', '127.029759235501']"
390,2020,서울특별시,강남구,IC,다리,상일IC교,강일동,"['37.497967800874', '127.029759235501']"
391,2020,서울특별시,강남구,IC,,벼룩시장미디어윌IC센터,흥인동 86번지 KT동대문지점빌딩 3층 중구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
392,2020,서울특별시,강남구,IC,버스 정류장,금정IC,,"['37.497967800874', '127.029759235501']"
393,2020,서울특별시,강남구,IC,,거성IC전자,02-2272-1044,"['37.497967800874', '127.029759235501']"
394,2020,서울특별시,강남구,IC,유료 도로 휴게소,여수대로IC,사송동,"['37.497967800874', '127.029759235501']"
395,2020,서울특별시,강남구,IC,자동차 대리점,현대자동차연희IC대리점,연희로 60 1층,"['37.497967800874', '127.029759235501']"
396,2020,서울특별시,강남구,IC,관공서,서평택IC,,"['37.497967800874', '127.029759235501']"
397,2020,서울특별시,강남구,IC,비영리단체,광명IC앞,학온동 572-27,"['37.497967800874', '127.029759235501']"
398,2020,서울특별시,강남구,IC,버스 정류장,토평IC,,"['37.497967800874', '127.029759235501']"
399,2020,서울특별시,강남구,IC,다리,서하남IC교,감북동,"['37.497967800874', '127.029759235501']"
400,2020,서울특별시,강남구,요금소,요금소,Plaza Tol Juru,105 45,"['37.487561327294', '127.103924752626']"
401,2020,서울특별시,강남구,요금소,요금소,성남 요금소,수진동,"['37.487561327294', '127.103924752626']"
402,2020,서울특별시,강남구,요금소,요금소,우면산터널요금소,우면동 647-25,"['37.487561327294', '127.103924752626']"
403,2020,서울특별시,강남구,요금소,요금소,세차뱅크,양재동 266-7번지 1층 서초구 서울특별시 KR,"['37.487561327294', '127.103924752626']"
404,2020,서울특별시,강남구,요금소,요금소,청계 요금소,청계동 산8-18,"['37.487561327294', '127.103924752626']"
405,2020,서울특별시,강남구,요금소,요금소,선암TG,우면동 442-9,"['37.487561327294', '127.103924752626']"
406,2020,서울특별시,강남구,요금소,요금소,동서울 요금소,하산곡동 중부고속도로 115,"['37.487561327294', '127.103924752626']"
407,2020,서울특별시,강남구,요금소,요금소,동서울TG,천현동,"['37.487561327294', '127.103924752626']"
408,2020,서울특별시,강남구,요금소,도로공사업체,한국도로공사 성남영업소,수진동 산39-13,"['37.487561327294', '127.103924752626']"
409,2020,서울특별시,강남구,요금소,요금소,한국도로공사서비스 대왕판교영업소,금토동 달래내로 52,"['37.487561327294', '127.103924752626']"
410,2020,서울특별시,강남구,요금소,요금소,한국도로공사서비스 판교영업소,대왕판교로 579,"['37.487561327294', '127.103924752626']"
411,2020,서울특별시,강남구,요금소,요금소,하남기업(하남영업소),천현동 13-11,"['37.487561327294', '127.103924752626']"
412,2020,서울특별시,강남구,요금소,요금소,금토TG,금토동 용인서울고속도로 595,"['37.487561327294', '127.103924752626']"
413,2020,서울특별시,강남구,요금소,요금소,서울요금소,궁내동 대왕판교로 240 KR,"['37.487561327294', '127.103924752626']"
414,2020,서울특별시,강남구,요금소,요금소,하남TG,천현동,"['37.487561327294', '127.103924752626']"
415,2020,서울특별시,강남구,요금소,요금소,남산3호터널요금소,회현동 소공로3길 29-5,"['37.487561327294', '127.103924752626']"
416,2020,서울특별시,강남구,요금소,요금소,남산1호터널요금소,예장동,"['37.487561327294', '127.103924752626']"
417,2020,서울특별시,강남구,요금소,요금소,한국도로공사 덕소삼패영업소,와부읍 덕소리 산15-15,"['37.487561327294', '127.103924752626']"
418,2020,서울특별시,강남구,요금소,요금소,안양성남고속도로 북의왕영업소,성고개로 118-40,"['37.487561327294', '127.103924752626']"
419,2020,서울특별시,강남구,요금소,요금소,대왕판교TG,시흥동,"['37.487561327294', '127.103924752626']"
420,2020,서울특별시,강남구,요금소,요금소,우면산터널요금소,우면동 647-25,"['37.497967800874', '127.029759235501']"
421,2020,서울특별시,강남구,요금소,요금소,선암TG,우면동 442-9,"['37.497967800874', '127.029759235501']"
422,2020,서울특별시,강남구,요금소,요금소,성남 요금소,수진동,"['37.497967800874', '127.029759235501']"
423,2020,서울특별시,강남구,요금소,요금소,(주)익스터널,방배동 892-14번지 1층,"['37.497967800874', '127.029759235501']"
424,2020,서울특별시,강남구,요금소,요금소,세차뱅크,양재동 266-7번지 1층 서초구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
425,2020,서울특별시,강남구,요금소,요금소,Plaza Tol Juru,105 45,"['37.497967800874', '127.029759235501']"
426,2020,서울특별시,강남구,요금소,요금소,남산3호터널요금소,회현동 소공로3길 29-5,"['37.497967800874', '127.029759235501']"
427,2020,서울특별시,강남구,요금소,요금소,남산1호터널요금소,예장동,"['37.497967800874', '127.029759235501']"
428,2020,서울특별시,강남구,요금소,요금소,청계 요금소,청계동 산8-18,"['37.497967800874', '127.029759235501']"
429,2020,서울특별시,강남구,요금소,요금소,한국도로공사서비스 대왕판교영업소,금토동 달래내로 52,"['37.497967800874', '127.029759235501']"
430,2020,서울특별시,강남구,요금소,요금소,한국도로공사서비스 판교영업소,대왕판교로 579,"['37.497967800874', '127.029759235501']"
431,2020,서울특별시,강남구,요금소,요금소,서울요금소,궁내동 대왕판교로 240 KR,"['37.497967800874', '127.029759235501']"
432,2020,서울특별시,강남구,요금소,요금소,동서울 요금소,하산곡동 중부고속도로 115,"['37.497967800874', '127.029759235501']"
433,2020,서울특별시,강남구,요금소,요금소,금토TG,금토동 용인서울고속도로 595,"['37.497967800874', '127.029759235501']"
434,2020,서울특별시,강남구,요금소,요금소,안양성남고속도로 북의왕영업소,성고개로 118-40,"['37.497967800874', '127.029759235501']"
435,2020,서울특별시,강남구,요금소,도로공사업체,한국도로공사 성남영업소,수진동 산39-13,"['37.497967800874', '127.029759235501']"
436,2020,서울특별시,강남구,요금소,요금소,시흥 요금소,대야동,"['37.497967800874', '127.029759235501']"
437,2020,서울특별시,강남구,요금소,요금소,그곳TG,독산동 1047-37번지 302호 독산동 금천구 서울특별시 KR,"['37.497967800874', '127.029759235501']"
